%Column 1: Y (Response)
%Columns 2-51: X (covariates from which the true model is constructed)  

-0.94694,0.30339,1.7431,1.7254,-0.40523,1.0874,-0.10455,1.9132,0.5862,-1.6066,0.63255,-0.15068,-0.15213,-0.080366,0.18665,-0.61091,0.7078,-0.23293,-0.66096,-1.6949,0.74312,1.1339,-0.056466,2.3209,0.33226,-0.18795,-0.5451,-0.20145,1.3182,-0.074541,0.30953,-0.33699,-0.70505,0.43206,-1.0539,-1.6146,-0.69371,-0.16949,-1.2165,-1.3107,0.55895,-0.92887,-0.37612,-0.5214,0.38187,-0.23196,-1.3057,-0.52898,-0.12907,1.1206,1.0888
-7.1711,1.9712,-0.15889,-0.15771,1.1461,0.22056,0.098524,0.32546,-1.837,-1.1005,-0.40596,-1.3057,0.29046,0.83925,0.52518,-0.32071,0.39008,-1.4519,0.2699,-0.23874,-0.55459,-0.67052,0.12665,0.36364,-1.1998,0.016668,1.4441,-1.4553,-0.51912,1.2069,-0.63065,-1.4113,1.36,1.1935,0.30288,0.35051,0.087749,0.87227,-0.4629,0.44758,2.3921,0.17953,0.95228,-1.4163,-1.5859,-0.12703,1.6556,-0.95713,-0.22325,-0.90176,-0.60707
-9.7664,0.4857,0.76836,-1.2322,1.1527,-1.4052,-0.50861,1.1197,-0.38098,-0.75787,0.28753,-0.4272,1.273,-1.8529,1.4153,1.873,-1.7314,-0.23268,-0.26624,-0.47428,-0.51484,0.94068,-1.4687,0.055103,1.6903,-0.95254,0.44707,0.47037,-0.0072144,0.73998,-0.25914,1.9071,1.5702,-0.11209,-0.97887,1.1327,0.74234,-0.71926,-0.97841,-0.070283,0.09533,-1.4246,-0.20505,0.17628,-0.15682,-1.6919,-1.0308,-0.56361,0.36402,1.4083,-0.012775
-4.1707,0.6337,0.20608,-0.4011,1.768,-0.7183,-0.016712,-0.8296,1.2004,2.5469,0.89008,-0.89898,1.4592,0.50242,-2.9529,0.28766,-1.1302,-0.0879,0.69771,0.41058,0.83627,-0.75038,0.15271,1.0042,-0.76443,-0.14746,0.53639,0.85459,0.47634,-0.97123,1.0643,0.97122,-2.152,0.28769,-0.074587,0.36811,0.33195,-0.016566,0.43723,1.19,0.57391,-0.75564,-0.18598,0.50288,1.8952,-0.47422,-1.3063,-0.95828,-0.2228,-0.25923,0.47997
-13.107,-0.72938,0.63795,1.0766,0.61105,0.91625,-1.1101,0.28706,-0.92276,-0.43638,-0.30541,-0.3595,-0.7477,-1.0388,-1.1418,-2.3369,0.59095,-0.17213,0.85012,-0.34445,-1.5966,0.22858,-0.90501,-1.9244,-0.87758,-0.97619,-0.34855,-1.3692,-0.31419,-0.028077,0.47038,-0.16697,0.39912,1.632,1.2735,0.33418,-0.18451,-0.64207,-0.34136,-0.25428,1.1799,1.6062,0.26038,0.58482,1.1369,-2.2665,-1.1514,-0.5109,0.27461,-1.7964,-1.103
0.68765,0.33374,0.10216,0.8856,0.046123,0.60936,-2.0636,1.1482,2.3132,1.3453,-0.82357,1.7836,0.13573,-1.2808,-2.0437,2.413,-0.28804,-0.99271,-0.26792,0.47264,-1.392,0.74733,0.68109,1.8628,-0.2586,0.43841,1.1841,-0.9763,-0.92013,-1.0807,-0.2532,-0.94527,-0.35329,-3.3718,-0.99738,2.0437,-1.8373,-1.1795,0.20248,0.38844,0.30674,-0.50918,0.35215,1.3093,0.089174,0.52954,0.68967,0.20581,1.174,0.021516,-0.23154
-10.276,-0.61973,-0.39436,-1.9429,1.9914,-2.0049,1.0861,0.086079,1.1622,-1.0125,1.9727,-1.5623,-0.5533,-0.56625,1.6598,-0.62383,1.1066,-0.66853,-0.64598,1.0701,0.32565,-0.70114,0.071521,-3.0943,-0.35231,0.17325,0.20583,-0.71573,-0.90705,-0.95618,-1.8766,0.019245,-1.6633,-4.6979,0.41504,-0.54172,-0.13862,-0.13743,0.44072,-0.062135,1.068,-0.453,-3.4441,-0.27665,-0.19582,-0.39064,-0.87796,-0.071686,1.7633,1.4149,-0.42745
-15.546,-0.67956,-0.1034,0.81326,0.71813,0.73826,-1.9547,-0.3837,-1.6245,-0.10197,-0.80134,-0.70681,-0.81487,1.8021,-0.78019,1.864,1.8148,0.80602,-1.1766,0.94897,-3.5728,1.1187,-0.53034,-0.82135,-0.32189,-1.3119,0.13243,-2.9517,-1.5293,0.39141,-0.45612,1.0782,-0.22281,0.19001,0.62897,-1.0906,0.21557,-1.699,0.5893,-0.57997,1.3596,-0.55412,-1.8378,0.54041,-1.0529,-3.1058,0.74747,1.2505,0.53467,0.59852,0.35351
-2.7676,-0.90537,2.1095,0.42813,-0.080945,1.3825,-0.52903,-1.2248,0.98513,1.5738,2.9822,0.94956,1.2808,1.5781,-0.054241,-0.31401,-2.5338,0.27375,0.43188,0.1996,-0.70252,1.2507,1.5852,-0.00056042,-0.67749,-0.55105,-0.52289,0.16445,-0.18324,-0.44877,-0.67633,0.25016,-1.0338,0.25204,0.2337,-0.024952,-0.79956,-0.42256,0.11666,-0.02424,-1.1179,1.3322,0.0023875,-1.0349,-0.050422,-0.76832,0.1037,-0.70989,-1.0965,-0.84397,0.32113
5.4296,-0.3481,0.16594,1.0523,-0.42739,1.6859,1.6197,1.7484,-1.4799,-0.52849,0.14126,-1.2393,1.3767,0.42984,-0.2477,0.56439,1.0783,-1.2798,0.31548,0.49969,1.7131,0.66043,-0.27029,-1.8679,-1.3507,1.0858,0.93983,0.69217,-0.4726,-0.77911,-0.45181,0.58614,0.059031,-0.43817,-1.1182,-1.4347,-1.2578,-0.021636,-0.17339,0.45955,0.56999,2.065,0.95375,2.6689,0.13869,1.4066,-0.80376,-1.2851,-1.096,0.5848,0.73283
